seed,basin,nse_unconstrained_original,nse_unconstrained_fixed_reachable,nse_feasible_retrained,kge_unconstrained_original,kge_feasible_retrained,rmse_unconstrained_original_mm_day,rmse_feasible_retrained_mm_day,bias_ratio_unconstrained_original,bias_ratio_feasible_retrained,transfer_gap_nse,same_checkpoint_penalty_nse,recovery_fraction,high_skill_unconstrained_original,recovery_eligible,transfer_gap_within_0_10,recovery_at_least_0_80,feasible_retrained_beats_fixed_projection
11,01423000,0.6173168420791626,0.36985325813293457,0.6049305200576782,0.7623438208953576,0.7078288481030228,1.733662724494934,1.7614961862564087,1.1352007389068604,0.8632979989051819,0.012386322021484375,0.24746358394622803,0.9499468898657193,True,True,True,True,True
11,01435000,0.6392936110496521,0.5822272300720215,0.5402636528015137,0.7407251166554458,0.6712267770629655,2.6948509216308594,3.0423715114593506,0.8992975354194641,0.8167094588279724,0.09902995824813843,0.057066380977630615,-0.7353467409639498,True,True,True,False,False
11,01439500,0.588446855545044,0.4293516278266907,0.5431367754936218,0.7567825655134485,0.6083996421625747,1.6402803659439087,1.7282166481018066,0.8826008439064026,0.72357577085495,0.04531008005142212,0.15909522771835327,0.7152015135762922,True,True,True,False,True
11,01440000,0.6011442542076111,0.17492276430130005,0.636625349521637,0.6117564382413991,0.7173717305546776,1.6319599151611328,1.5576822757720947,1.3455848693847656,0.798024594783783,-0.03548109531402588,0.42622148990631104,1.083245674266272,True,True,True,True,True
11,01440400,0.615957498550415,0.541332483291626,0.5913056135177612,0.6799147352263141,0.5487475183542037,2.0517427921295166,2.116569757461548,0.8793701529502869,0.7550238370895386,0.02465188503265381,0.07462501525878906,0.6696565495207668,True,True,True,False,True
11,01451800,0.47271716594696045,0.22943735122680664,0.5581089854240417,0.6880461791740108,0.7766365571671566,2.095874071121216,1.9186729192733765,1.0576485395431519,0.9709596037864685,-0.0853918194770813,0.2432798147201538,1.3510024848354476,False,True,True,True,True
11,01466500,-34.97713851928711,-68.98572540283203,-41.67671585083008,-4.239829680141448,-4.593337429933859,2.88358473777771,3.1406166553497314,2.4307703971862793,2.7453906536102295,6.699577331542969,34.00858688354492,0.8030033604605734,False,True,False,True,True
11,01484100,-1.6580774784088135,-3.7197976112365723,-1.1390483379364014,-0.25836102859181853,0.15498072131291574,2.4603428840637207,2.2071003913879395,1.702878713607788,0.897074818611145,-0.5190291404724121,2.061720132827759,1.2517456817771557,False,True,True,True,True
11,01487000,-4.022489070892334,-6.461344242095947,-1.4101788997650146,-0.7734735298755504,-0.03267225954351205,2.903965473175049,2.011669397354126,1.7340322732925415,0.6837697625160217,-2.6123101711273193,2.4388551712036133,2.071121484363544,False,True,True,True,True
11,01491000,-0.6190431118011475,-1.324108362197876,0.17905360460281372,-0.04446042473363643,0.5258284975549705,2.7846202850341797,1.9828697443008423,1.8566566705703735,0.7045745849609375,-0.7980967164039612,0.7050652503967285,2.13194731403212,False,True,True,True,True
11,01510000,0.6883881092071533,0.48214268684387207,0.6315129399299622,0.7298724312148793,0.662741131364255,1.5862709283828735,1.7249698638916016,0.9508646130561829,0.8511850237846375,0.05687516927719116,0.20624542236328125,0.7242354830207525,True,True,True,False,True
